2025-02-23 21:25:54 - System Idle Process (PID: 0) - CPU: 1452.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:26:08 - System Idle Process (PID: 0) - CPU: 1448.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:26:48 - System Idle Process (PID: 0) - CPU: 1429.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:26:54 - System Idle Process (PID: 0) - CPU: 1429.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:27:08 - System Idle Process (PID: 0) - CPU: 1428.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:27:48 - System Idle Process (PID: 0) - CPU: 1434.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:27:54 - System Idle Process (PID: 0) - CPU: 1435.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:28:08 - System Idle Process (PID: 0) - CPU: 1446.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:28:48 - System Idle Process (PID: 0) - CPU: 1462.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:28:54 - System Idle Process (PID: 0) - CPU: 1458.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:29:08 - System Idle Process (PID: 0) - CPU: 1460.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:29:48 - System Idle Process (PID: 0) - CPU: 1456.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:29:54 - System Idle Process (PID: 0) - CPU: 1459.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:30:08 - System Idle Process (PID: 0) - CPU: 1445.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:30:48 - System Idle Process (PID: 0) - CPU: 1427.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:30:54 - System Idle Process (PID: 0) - CPU: 1427.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:31:08 - System Idle Process (PID: 0) - CPU: 1426.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:31:48 - System Idle Process (PID: 0) - CPU: 1415.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:31:54 - System Idle Process (PID: 0) - CPU: 1408.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:32:08 - System Idle Process (PID: 0) - CPU: 1419.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:32:48 - System Idle Process (PID: 0) - CPU: 1451.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:32:54 - System Idle Process (PID: 0) - CPU: 1458.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:33:08 - System Idle Process (PID: 0) - CPU: 1458.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:33:48 - System Idle Process (PID: 0) - CPU: 1459.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:33:54 - System Idle Process (PID: 0) - CPU: 1459.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:34:08 - System Idle Process (PID: 0) - CPU: 1449.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:34:48 - System Idle Process (PID: 0) - CPU: 1431.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:34:54 - System Idle Process (PID: 0) - CPU: 1429.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:35:08 - System Idle Process (PID: 0) - CPU: 1425.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:35:48 - System Idle Process (PID: 0) - CPU: 1424.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:35:54 - System Idle Process (PID: 0) - CPU: 1425.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:36:08 - System Idle Process (PID: 0) - CPU: 1429.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:36:48 - System Idle Process (PID: 0) - CPU: 1428.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:36:54 - System Idle Process (PID: 0) - CPU: 1428.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:37:09 - System Idle Process (PID: 0) - CPU: 1436.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:37:48 - System Idle Process (PID: 0) - CPU: 1453.5%, MEM: 4.972975607305997e-05%
2025-02-23 21:37:54 - System Idle Process (PID: 0) - CPU: 1453.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:38:09 - System Idle Process (PID: 0) - CPU: 1455.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:38:48 - System Idle Process (PID: 0) - CPU: 1457.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:38:54 - System Idle Process (PID: 0) - CPU: 1457.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:39:09 - System Idle Process (PID: 0) - CPU: 1459.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:39:48 - System Idle Process (PID: 0) - CPU: 1457.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:39:54 - System Idle Process (PID: 0) - CPU: 1460.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:40:09 - System Idle Process (PID: 0) - CPU: 1442.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:40:48 - System Idle Process (PID: 0) - CPU: 1431.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:40:54 - System Idle Process (PID: 0) - CPU: 1430.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:41:09 - System Idle Process (PID: 0) - CPU: 1435.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:41:48 - System Idle Process (PID: 0) - CPU: 1437.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:41:54 - System Idle Process (PID: 0) - CPU: 1434.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:42:09 - System Idle Process (PID: 0) - CPU: 1430.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:42:48 - System Idle Process (PID: 0) - CPU: 1428.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:42:54 - System Idle Process (PID: 0) - CPU: 1432.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:43:09 - System Idle Process (PID: 0) - CPU: 1441.5%, MEM: 4.972975607305997e-05%
2025-02-23 21:43:48 - System Idle Process (PID: 0) - CPU: 1437.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:43:54 - System Idle Process (PID: 0) - CPU: 1419.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:44:09 - System Idle Process (PID: 0) - CPU: 1413.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:44:49 - System Idle Process (PID: 0) - CPU: 1412.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:44:54 - System Idle Process (PID: 0) - CPU: 1428.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:45:09 - System Idle Process (PID: 0) - CPU: 1421.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:45:49 - System Idle Process (PID: 0) - CPU: 1426.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:45:54 - System Idle Process (PID: 0) - CPU: 1427.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:46:09 - System Idle Process (PID: 0) - CPU: 1431.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:46:49 - System Idle Process (PID: 0) - CPU: 1427.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:46:54 - System Idle Process (PID: 0) - CPU: 1426.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:47:09 - System Idle Process (PID: 0) - CPU: 1425.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:47:49 - System Idle Process (PID: 0) - CPU: 1425.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:47:54 - System Idle Process (PID: 0) - CPU: 1423.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:48:09 - System Idle Process (PID: 0) - CPU: 1438.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:48:49 - System Idle Process (PID: 0) - CPU: 1457.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:48:54 - System Idle Process (PID: 0) - CPU: 1457.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:49:09 - System Idle Process (PID: 0) - CPU: 1458.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:49:49 - System Idle Process (PID: 0) - CPU: 1452.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:49:54 - System Idle Process (PID: 0) - CPU: 1447.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:50:09 - System Idle Process (PID: 0) - CPU: 1430.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:50:49 - System Idle Process (PID: 0) - CPU: 1415.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:50:54 - System Idle Process (PID: 0) - CPU: 1421.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:51:09 - System Idle Process (PID: 0) - CPU: 1431.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:51:49 - System Idle Process (PID: 0) - CPU: 1448.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:51:54 - System Idle Process (PID: 0) - CPU: 1445.6%, MEM: 4.972975607305997e-05%
2025-02-23 21:52:09 - System Idle Process (PID: 0) - CPU: 1433.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:52:49 - System Idle Process (PID: 0) - CPU: 1421.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:52:54 - System Idle Process (PID: 0) - CPU: 1423.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:53:09 - System Idle Process (PID: 0) - CPU: 1442.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:53:49 - System Idle Process (PID: 0) - CPU: 1455.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:53:55 - System Idle Process (PID: 0) - CPU: 1453.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:54:09 - System Idle Process (PID: 0) - CPU: 1446.2%, MEM: 4.972975607305997e-05%
2025-02-23 21:54:49 - System Idle Process (PID: 0) - CPU: 1439.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:54:55 - System Idle Process (PID: 0) - CPU: 1438.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:55:09 - System Idle Process (PID: 0) - CPU: 1424.9%, MEM: 4.972975607305997e-05%
2025-02-23 21:55:49 - System Idle Process (PID: 0) - CPU: 1416.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:55:55 - System Idle Process (PID: 0) - CPU: 1419.8%, MEM: 4.972975607305997e-05%
2025-02-23 21:56:09 - System Idle Process (PID: 0) - CPU: 1427.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:56:49 - System Idle Process (PID: 0) - CPU: 1425.5%, MEM: 4.972975607305997e-05%
2025-02-23 21:56:55 - System Idle Process (PID: 0) - CPU: 1424.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:57:09 - System Idle Process (PID: 0) - CPU: 1438.4%, MEM: 4.972975607305997e-05%
2025-02-23 21:57:49 - System Idle Process (PID: 0) - CPU: 1454.7%, MEM: 4.972975607305997e-05%
2025-02-23 21:57:55 - System Idle Process (PID: 0) - CPU: 1455.5%, MEM: 4.972975607305997e-05%
2025-02-23 21:58:09 - System Idle Process (PID: 0) - CPU: 1452.3%, MEM: 4.972975607305997e-05%
2025-02-23 21:58:49 - System Idle Process (PID: 0) - CPU: 1459.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:58:55 - System Idle Process (PID: 0) - CPU: 1459.0%, MEM: 4.972975607305997e-05%
2025-02-23 21:59:09 - System Idle Process (PID: 0) - CPU: 1462.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:59:49 - System Idle Process (PID: 0) - CPU: 1464.1%, MEM: 4.972975607305997e-05%
2025-02-23 21:59:55 - System Idle Process (PID: 0) - CPU: 1466.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:00:09 - System Idle Process (PID: 0) - CPU: 1451.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:00:49 - System Idle Process (PID: 0) - CPU: 1435.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:00:55 - System Idle Process (PID: 0) - CPU: 1433.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:01:09 - System Idle Process (PID: 0) - CPU: 1443.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:01:49 - System Idle Process (PID: 0) - CPU: 1444.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:01:55 - System Idle Process (PID: 0) - CPU: 1445.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:02:09 - System Idle Process (PID: 0) - CPU: 1442.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:02:49 - System Idle Process (PID: 0) - CPU: 1438.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:02:55 - System Idle Process (PID: 0) - CPU: 1437.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:03:09 - System Idle Process (PID: 0) - CPU: 1442.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:03:49 - System Idle Process (PID: 0) - CPU: 1456.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:03:55 - System Idle Process (PID: 0) - CPU: 1458.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:04:09 - System Idle Process (PID: 0) - CPU: 1449.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:04:49 - System Idle Process (PID: 0) - CPU: 1438.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:04:55 - System Idle Process (PID: 0) - CPU: 1437.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:05:09 - System Idle Process (PID: 0) - CPU: 1430.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:05:49 - System Idle Process (PID: 0) - CPU: 1420.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:05:55 - System Idle Process (PID: 0) - CPU: 1421.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:06:09 - System Idle Process (PID: 0) - CPU: 1432.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:06:49 - System Idle Process (PID: 0) - CPU: 1444.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:06:55 - System Idle Process (PID: 0) - CPU: 1445.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:07:09 - System Idle Process (PID: 0) - CPU: 1439.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:07:49 - System Idle Process (PID: 0) - CPU: 1435.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:07:55 - System Idle Process (PID: 0) - CPU: 1433.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:08:09 - System Idle Process (PID: 0) - CPU: 1445.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:08:49 - System Idle Process (PID: 0) - CPU: 1454.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:08:55 - System Idle Process (PID: 0) - CPU: 1457.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:09:09 - System Idle Process (PID: 0) - CPU: 1453.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:09:49 - System Idle Process (PID: 0) - CPU: 1454.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:09:55 - System Idle Process (PID: 0) - CPU: 1455.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:10:09 - System Idle Process (PID: 0) - CPU: 1440.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:10:49 - System Idle Process (PID: 0) - CPU: 1430.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:10:55 - System Idle Process (PID: 0) - CPU: 1427.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:11:09 - System Idle Process (PID: 0) - CPU: 1427.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:11:49 - System Idle Process (PID: 0) - CPU: 1428.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:11:55 - System Idle Process (PID: 0) - CPU: 1430.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:12:09 - System Idle Process (PID: 0) - CPU: 1449.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:12:49 - System Idle Process (PID: 0) - CPU: 1463.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:12:55 - System Idle Process (PID: 0) - CPU: 1462.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:13:09 - System Idle Process (PID: 0) - CPU: 1460.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:13:49 - System Idle Process (PID: 0) - CPU: 1456.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:13:55 - System Idle Process (PID: 0) - CPU: 1455.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:14:10 - System Idle Process (PID: 0) - CPU: 1445.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:14:49 - System Idle Process (PID: 0) - CPU: 1437.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:14:55 - System Idle Process (PID: 0) - CPU: 1438.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:15:10 - System Idle Process (PID: 0) - CPU: 1430.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:15:49 - System Idle Process (PID: 0) - CPU: 1422.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:15:55 - System Idle Process (PID: 0) - CPU: 1420.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:16:10 - System Idle Process (PID: 0) - CPU: 1431.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:16:49 - System Idle Process (PID: 0) - CPU: 1443.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:16:55 - System Idle Process (PID: 0) - CPU: 1446.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:17:10 - System Idle Process (PID: 0) - CPU: 1447.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:17:49 - System Idle Process (PID: 0) - CPU: 1443.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:17:55 - System Idle Process (PID: 0) - CPU: 1441.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:18:10 - System Idle Process (PID: 0) - CPU: 1450.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:18:49 - System Idle Process (PID: 0) - CPU: 1461.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:18:55 - System Idle Process (PID: 0) - CPU: 1460.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:19:10 - System Idle Process (PID: 0) - CPU: 1460.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:19:49 - System Idle Process (PID: 0) - CPU: 1457.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:19:55 - System Idle Process (PID: 0) - CPU: 1451.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:20:10 - System Idle Process (PID: 0) - CPU: 1438.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:20:49 - System Idle Process (PID: 0) - CPU: 1428.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:20:55 - System Idle Process (PID: 0) - CPU: 1435.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:21:10 - System Idle Process (PID: 0) - CPU: 1425.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:21:49 - System Idle Process (PID: 0) - CPU: 1418.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:21:55 - System Idle Process (PID: 0) - CPU: 1421.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:22:10 - System Idle Process (PID: 0) - CPU: 1438.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:22:49 - System Idle Process (PID: 0) - CPU: 1450.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:22:55 - System Idle Process (PID: 0) - CPU: 1445.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:23:10 - System Idle Process (PID: 0) - CPU: 1451.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:23:50 - System Idle Process (PID: 0) - CPU: 1457.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:23:55 - System Idle Process (PID: 0) - CPU: 1461.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:24:10 - System Idle Process (PID: 0) - CPU: 1451.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:24:50 - System Idle Process (PID: 0) - CPU: 1447.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:24:55 - System Idle Process (PID: 0) - CPU: 1443.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:25:10 - System Idle Process (PID: 0) - CPU: 1432.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:25:50 - System Idle Process (PID: 0) - CPU: 1423.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:25:55 - System Idle Process (PID: 0) - CPU: 1424.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:26:10 - System Idle Process (PID: 0) - CPU: 1431.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:26:50 - System Idle Process (PID: 0) - CPU: 1439.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:26:55 - System Idle Process (PID: 0) - CPU: 1441.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:27:10 - System Idle Process (PID: 0) - CPU: 1444.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:27:50 - System Idle Process (PID: 0) - CPU: 1441.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:27:55 - System Idle Process (PID: 0) - CPU: 1440.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:28:10 - System Idle Process (PID: 0) - CPU: 1448.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:28:50 - System Idle Process (PID: 0) - CPU: 1455.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:28:55 - System Idle Process (PID: 0) - CPU: 1455.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:29:10 - System Idle Process (PID: 0) - CPU: 1455.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:29:50 - System Idle Process (PID: 0) - CPU: 1455.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:29:55 - System Idle Process (PID: 0) - CPU: 1457.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:30:10 - System Idle Process (PID: 0) - CPU: 1439.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:30:50 - System Idle Process (PID: 0) - CPU: 1432.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:30:55 - System Idle Process (PID: 0) - CPU: 1432.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:31:10 - System Idle Process (PID: 0) - CPU: 1433.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:31:50 - System Idle Process (PID: 0) - CPU: 1413.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:31:55 - System Idle Process (PID: 0) - CPU: 1411.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:32:10 - System Idle Process (PID: 0) - CPU: 1428.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:32:50 - System Idle Process (PID: 0) - CPU: 1461.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:32:56 - System Idle Process (PID: 0) - CPU: 1461.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:33:10 - System Idle Process (PID: 0) - CPU: 1467.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:33:50 - System Idle Process (PID: 0) - CPU: 1459.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:33:56 - System Idle Process (PID: 0) - CPU: 1461.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:34:10 - System Idle Process (PID: 0) - CPU: 1448.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:34:50 - System Idle Process (PID: 0) - CPU: 1442.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:34:56 - System Idle Process (PID: 0) - CPU: 1438.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:35:10 - System Idle Process (PID: 0) - CPU: 1433.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:35:50 - System Idle Process (PID: 0) - CPU: 1426.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:35:56 - System Idle Process (PID: 0) - CPU: 1427.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:36:10 - System Idle Process (PID: 0) - CPU: 1419.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:36:50 - System Idle Process (PID: 0) - CPU: 1421.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:36:56 - System Idle Process (PID: 0) - CPU: 1421.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:37:10 - System Idle Process (PID: 0) - CPU: 1448.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:37:50 - System Idle Process (PID: 0) - CPU: 1462.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:37:56 - System Idle Process (PID: 0) - CPU: 1461.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:38:10 - System Idle Process (PID: 0) - CPU: 1453.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:38:50 - System Idle Process (PID: 0) - CPU: 1454.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:38:56 - System Idle Process (PID: 0) - CPU: 1455.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:39:10 - System Idle Process (PID: 0) - CPU: 1455.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:39:50 - System Idle Process (PID: 0) - CPU: 1460.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:39:56 - System Idle Process (PID: 0) - CPU: 1461.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:40:10 - System Idle Process (PID: 0) - CPU: 1445.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:40:50 - System Idle Process (PID: 0) - CPU: 1429.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:40:56 - System Idle Process (PID: 0) - CPU: 1423.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:41:10 - System Idle Process (PID: 0) - CPU: 1398.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:41:50 - System Idle Process (PID: 0) - CPU: 1321.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:41:56 - System Idle Process (PID: 0) - CPU: 1325.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:42:10 - System Idle Process (PID: 0) - CPU: 1372.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:42:50 - System Idle Process (PID: 0) - CPU: 1457.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:42:56 - System Idle Process (PID: 0) - CPU: 1457.9%, MEM: 4.972975607305997e-05%
2025-02-23 22:43:10 - System Idle Process (PID: 0) - CPU: 1455.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:43:50 - System Idle Process (PID: 0) - CPU: 1456.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:43:56 - System Idle Process (PID: 0) - CPU: 1456.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:44:10 - System Idle Process (PID: 0) - CPU: 1443.5%, MEM: 4.972975607305997e-05%
2025-02-23 22:44:50 - System Idle Process (PID: 0) - CPU: 1438.6%, MEM: 4.972975607305997e-05%
2025-02-23 22:44:56 - System Idle Process (PID: 0) - CPU: 1440.4%, MEM: 4.972975607305997e-05%
2025-02-23 22:45:10 - System Idle Process (PID: 0) - CPU: 1433.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:45:50 - System Idle Process (PID: 0) - CPU: 1433.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:45:56 - System Idle Process (PID: 0) - CPU: 1431.1%, MEM: 4.972975607305997e-05%
2025-02-23 22:46:10 - System Idle Process (PID: 0) - CPU: 1432.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:46:50 - System Idle Process (PID: 0) - CPU: 1425.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:46:56 - System Idle Process (PID: 0) - CPU: 1427.3%, MEM: 4.972975607305997e-05%
2025-02-23 22:47:10 - System Idle Process (PID: 0) - CPU: 1449.0%, MEM: 4.972975607305997e-05%
2025-02-23 22:47:50 - System Idle Process (PID: 0) - CPU: 1460.7%, MEM: 4.972975607305997e-05%
2025-02-23 22:47:56 - System Idle Process (PID: 0) - CPU: 1458.8%, MEM: 4.972975607305997e-05%
2025-02-23 22:48:10 - System Idle Process (PID: 0) - CPU: 1459.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:48:50 - System Idle Process (PID: 0) - CPU: 1460.2%, MEM: 4.972975607305997e-05%
2025-02-23 22:48:56 - System Idle Process (PID: 0) - CPU: 1460.4%, MEM: 4.972975607305997e-05%
